Standort;Messzeitpunkt;Stunde;Wochentag;Wochentag ID;Kalenderwoche;Quartal;Lokale Zeitzone;Zeitintervall;Passantenaufkommen pro Standort;Richtung;Passantentyp;Passantenanzahl;ID;Kommune
Westenhellweg (Mitte);2026-07-27T03:00:00+00:00;5;Montag;1;31;3;Europe/Berlin;hour;80;Richtung - Petrikirche;Kinder;1;49;Dortmund
Westenhellweg (Mitte);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;166;Richtung - Hansastraße;Kinder;0;49;Dortmund
Westenhellweg (Mitte);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;166;Richtung - Petrikirche;Erwachsene;66;49;Dortmund
Westenhellweg (Ost);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;72;Richtung - Ostenhellweg;Erwachsene;28;246;Dortmund
Westenhellweg (Ost);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;72;Richtung - Ostenhellweg;Kinder;1;246;Dortmund
Westenhellweg (West);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;136;Richtung - Westentor;Erwachsene;73;575;Dortmund
Westenhellweg (Ost);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;72;Richtung - Hansastraße;Erwachsene;42;246;Dortmund
Westenhellweg (West);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;136;Richtung - Ostenhellweg;Erwachsene;63;575;Dortmund
Westenhellweg (West);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;136;Richtung - Ostenhellweg;Kinder;0;575;Dortmund
Westenhellweg (West);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;136;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (Ost);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;72;Richtung - Hansastraße;Kinder;1;246;Dortmund
Westenhellweg (Mitte);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;166;Richtung - Hansastraße;Erwachsene;99;49;Dortmund
Westenhellweg (Mitte);2026-07-27T04:00:00+00:00;6;Montag;1;31;3;Europe/Berlin;hour;166;Richtung - Petrikirche;Kinder;1;49;Dortmund
Westenhellweg (Mitte);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;268;Richtung - Hansastraße;Kinder;5;49;Dortmund
Westenhellweg (Mitte);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;268;Richtung - Petrikirche;Kinder;1;49;Dortmund
Westenhellweg (West);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;211;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (Mitte);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;268;Richtung - Hansastraße;Erwachsene;160;49;Dortmund
Westenhellweg (Mitte);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;268;Richtung - Petrikirche;Erwachsene;102;49;Dortmund
Westenhellweg (West);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;211;Richtung - Ostenhellweg;Kinder;1;575;Dortmund
Westenhellweg (West);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;211;Richtung - Westentor;Erwachsene;110;575;Dortmund
Westenhellweg (Ost);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;147;Richtung - Ostenhellweg;Erwachsene;57;246;Dortmund
Westenhellweg (Ost);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;147;Richtung - Ostenhellweg;Kinder;1;246;Dortmund
Westenhellweg (West);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;211;Richtung - Ostenhellweg;Erwachsene;100;575;Dortmund
Westenhellweg (Ost);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;147;Richtung - Hansastraße;Erwachsene;87;246;Dortmund
Westenhellweg (Ost);2026-07-27T05:00:00+00:00;7;Montag;1;31;3;Europe/Berlin;hour;147;Richtung - Hansastraße;Kinder;2;246;Dortmund
Westenhellweg (Mitte);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;438;Richtung - Hansastraße;Erwachsene;272;49;Dortmund
Westenhellweg (Mitte);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;438;Richtung - Petrikirche;Kinder;0;49;Dortmund
Westenhellweg (Ost);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;309;Richtung - Hansastraße;Erwachsene;145;246;Dortmund
Westenhellweg (Ost);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;309;Richtung - Ostenhellweg;Erwachsene;147;246;Dortmund
Westenhellweg (West);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;356;Richtung - Ostenhellweg;Kinder;2;575;Dortmund
Westenhellweg (Mitte);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;438;Richtung - Hansastraße;Kinder;1;49;Dortmund
Westenhellweg (Mitte);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;438;Richtung - Petrikirche;Erwachsene;165;49;Dortmund
Westenhellweg (West);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;356;Richtung - Westentor;Erwachsene;181;575;Dortmund
Westenhellweg (West);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;356;Richtung - Ostenhellweg;Erwachsene;171;575;Dortmund
Westenhellweg (West);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;356;Richtung - Westentor;Kinder;2;575;Dortmund
Westenhellweg (Ost);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;309;Richtung - Hansastraße;Kinder;9;246;Dortmund
Westenhellweg (Ost);2026-07-27T06:00:00+00:00;8;Montag;1;31;3;Europe/Berlin;hour;309;Richtung - Ostenhellweg;Kinder;8;246;Dortmund
Westenhellweg (Mitte);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;959;Richtung - Hansastraße;Erwachsene;573;49;Dortmund
Westenhellweg (Ost);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;571;Richtung - Hansastraße;Erwachsene;302;246;Dortmund
Westenhellweg (Ost);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;571;Richtung - Hansastraße;Kinder;13;246;Dortmund
Westenhellweg (Ost);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;571;Richtung - Ostenhellweg;Erwachsene;248;246;Dortmund
Westenhellweg (West);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;766;Richtung - Ostenhellweg;Kinder;4;575;Dortmund
Westenhellweg (Mitte);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;959;Richtung - Hansastraße;Kinder;10;49;Dortmund
Westenhellweg (Mitte);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;959;Richtung - Petrikirche;Erwachsene;367;49;Dortmund
Westenhellweg (West);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;766;Richtung - Ostenhellweg;Erwachsene;340;575;Dortmund
Westenhellweg (West);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;766;Richtung - Westentor;Erwachsene;419;575;Dortmund
Westenhellweg (West);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;766;Richtung - Westentor;Kinder;3;575;Dortmund
Westenhellweg (Ost);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;571;Richtung - Ostenhellweg;Kinder;8;246;Dortmund
Westenhellweg (Mitte);2026-07-27T07:00:00+00:00;9;Montag;1;31;3;Europe/Berlin;hour;959;Richtung - Petrikirche;Kinder;9;49;Dortmund
Westenhellweg (Ost);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1204;Richtung - Hansastraße;Erwachsene;618;246;Dortmund
Westenhellweg (West);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1242;Richtung - Ostenhellweg;Erwachsene;593;575;Dortmund
Westenhellweg (West);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1242;Richtung - Westentor;Erwachsene;630;575;Dortmund
Westenhellweg (Mitte);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1955;Richtung - Hansastraße;Kinder;22;49;Dortmund
Westenhellweg (Mitte);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1955;Richtung - Petrikirche;Erwachsene;854;49;Dortmund
Westenhellweg (Ost);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1204;Richtung - Ostenhellweg;Kinder;33;246;Dortmund
Westenhellweg (West);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1242;Richtung - Ostenhellweg;Kinder;10;575;Dortmund
Westenhellweg (West);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1242;Richtung - Westentor;Kinder;9;575;Dortmund
Westenhellweg (Ost);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1204;Richtung - Hansastraße;Kinder;37;246;Dortmund
Westenhellweg (Ost);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1204;Richtung - Ostenhellweg;Erwachsene;516;246;Dortmund
Westenhellweg (Mitte);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1955;Richtung - Hansastraße;Erwachsene;1058;49;Dortmund
Westenhellweg (Mitte);2026-07-27T08:00:00+00:00;10;Montag;1;31;3;Europe/Berlin;hour;1955;Richtung - Petrikirche;Kinder;21;49;Dortmund
Westenhellweg (Mitte);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;2950;Richtung - Petrikirche;Kinder;30;49;Dortmund
Westenhellweg (West);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;2029;Richtung - Westentor;Erwachsene;1035;575;Dortmund
Westenhellweg (West);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;2029;Richtung - Westentor;Kinder;8;575;Dortmund
Westenhellweg (Ost);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;1863;Richtung - Hansastraße;Kinder;51;246;Dortmund
Westenhellweg (Ost);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;1863;Richtung - Ostenhellweg;Erwachsene;798;246;Dortmund
Westenhellweg (Ost);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;1863;Richtung - Ostenhellweg;Kinder;46;246;Dortmund
Westenhellweg (West);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;2029;Richtung - Ostenhellweg;Erwachsene;975;575;Dortmund
Westenhellweg (West);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;2029;Richtung - Ostenhellweg;Kinder;11;575;Dortmund
Westenhellweg (Ost);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;1863;Richtung - Hansastraße;Erwachsene;968;246;Dortmund
Westenhellweg (Mitte);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;2950;Richtung - Hansastraße;Erwachsene;1483;49;Dortmund
Westenhellweg (Mitte);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;2950;Richtung - Hansastraße;Kinder;38;49;Dortmund
Westenhellweg (Mitte);2026-07-27T09:00:00+00:00;11;Montag;1;31;3;Europe/Berlin;hour;2950;Richtung - Petrikirche;Erwachsene;1399;49;Dortmund
Westenhellweg (Mitte);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;4084;Richtung - Hansastraße;Erwachsene;2111;49;Dortmund
Westenhellweg (Mitte);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;4084;Richtung - Hansastraße;Kinder;38;49;Dortmund
Westenhellweg (Mitte);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;4084;Richtung - Petrikirche;Kinder;18;49;Dortmund
Westenhellweg (Ost);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;2681;Richtung - Hansastraße;Kinder;59;246;Dortmund
Westenhellweg (Ost);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;2681;Richtung - Ostenhellweg;Kinder;49;246;Dortmund
Westenhellweg (West);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;2645;Richtung - Ostenhellweg;Kinder;11;575;Dortmund
Westenhellweg (West);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;2645;Richtung - Ostenhellweg;Erwachsene;1233;575;Dortmund
Westenhellweg (West);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;2645;Richtung - Westentor;Erwachsene;1389;575;Dortmund
Westenhellweg (West);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;2645;Richtung - Westentor;Kinder;12;575;Dortmund
Westenhellweg (Ost);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;2681;Richtung - Hansastraße;Erwachsene;1326;246;Dortmund
Westenhellweg (Ost);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;2681;Richtung - Ostenhellweg;Erwachsene;1247;246;Dortmund
Westenhellweg (Mitte);2026-07-27T10:00:00+00:00;12;Montag;1;31;3;Europe/Berlin;hour;4084;Richtung - Petrikirche;Erwachsene;1917;49;Dortmund
Westenhellweg (Ost);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;2526;Richtung - Ostenhellweg;Kinder;72;246;Dortmund
Westenhellweg (West);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;2752;Richtung - Ostenhellweg;Kinder;13;575;Dortmund
Westenhellweg (Mitte);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;3948;Richtung - Hansastraße;Kinder;39;49;Dortmund
Westenhellweg (Mitte);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;3948;Richtung - Petrikirche;Kinder;29;49;Dortmund
Westenhellweg (West);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;2752;Richtung - Westentor;Erwachsene;1427;575;Dortmund
Westenhellweg (Ost);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;2526;Richtung - Hansastraße;Erwachsene;1227;246;Dortmund
Westenhellweg (Ost);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;2526;Richtung - Hansastraße;Kinder;73;246;Dortmund
Westenhellweg (Ost);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;2526;Richtung - Ostenhellweg;Erwachsene;1154;246;Dortmund
Westenhellweg (West);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;2752;Richtung - Ostenhellweg;Erwachsene;1295;575;Dortmund
Westenhellweg (West);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;2752;Richtung - Westentor;Kinder;17;575;Dortmund
Westenhellweg (Mitte);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;3948;Richtung - Hansastraße;Erwachsene;2026;49;Dortmund
Westenhellweg (Mitte);2026-07-27T11:00:00+00:00;13;Montag;1;31;3;Europe/Berlin;hour;3948;Richtung - Petrikirche;Erwachsene;1854;49;Dortmund
Westenhellweg (Mitte);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;4200;Richtung - Hansastraße;Erwachsene;2114;49;Dortmund
Westenhellweg (Mitte);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;4200;Richtung - Hansastraße;Kinder;39;49;Dortmund
Westenhellweg (Mitte);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;4200;Richtung - Petrikirche;Kinder;35;49;Dortmund
Westenhellweg (Ost);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;2662;Richtung - Hansastraße;Erwachsene;1303;246;Dortmund
Westenhellweg (West);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;2965;Richtung - Ostenhellweg;Erwachsene;1418;575;Dortmund
Westenhellweg (Ost);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;2662;Richtung - Ostenhellweg;Erwachsene;1216;246;Dortmund
Westenhellweg (Ost);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;2662;Richtung - Ostenhellweg;Kinder;63;246;Dortmund
Westenhellweg (West);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;2965;Richtung - Ostenhellweg;Kinder;18;575;Dortmund
Westenhellweg (West);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;2965;Richtung - Westentor;Erwachsene;1506;575;Dortmund
Westenhellweg (West);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;2965;Richtung - Westentor;Kinder;23;575;Dortmund
Westenhellweg (Ost);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;2662;Richtung - Hansastraße;Kinder;80;246;Dortmund
Westenhellweg (Mitte);2026-07-27T12:00:00+00:00;14;Montag;1;31;3;Europe/Berlin;hour;4200;Richtung - Petrikirche;Erwachsene;2012;49;Dortmund
Westenhellweg (Mitte);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;4467;Richtung - Hansastraße;Erwachsene;2258;49;Dortmund
Westenhellweg (Ost);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;2973;Richtung - Hansastraße;Erwachsene;1461;246;Dortmund
Westenhellweg (Ost);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;2973;Richtung - Ostenhellweg;Erwachsene;1369;246;Dortmund
Westenhellweg (Ost);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;2973;Richtung - Ostenhellweg;Kinder;72;246;Dortmund
Westenhellweg (West);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;3026;Richtung - Westentor;Kinder;13;575;Dortmund
Westenhellweg (West);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;3026;Richtung - Ostenhellweg;Erwachsene;1474;575;Dortmund
Westenhellweg (West);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;3026;Richtung - Ostenhellweg;Kinder;16;575;Dortmund
Westenhellweg (West);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;3026;Richtung - Westentor;Erwachsene;1523;575;Dortmund
Westenhellweg (Ost);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;2973;Richtung - Hansastraße;Kinder;71;246;Dortmund
Westenhellweg (Mitte);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;4467;Richtung - Hansastraße;Kinder;47;49;Dortmund
Westenhellweg (Mitte);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;4467;Richtung - Petrikirche;Erwachsene;2130;49;Dortmund
Westenhellweg (Mitte);2026-07-27T13:00:00+00:00;15;Montag;1;31;3;Europe/Berlin;hour;4467;Richtung - Petrikirche;Kinder;32;49;Dortmund
Westenhellweg (Mitte);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;4770;Richtung - Hansastraße;Erwachsene;2494;49;Dortmund
Westenhellweg (Mitte);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;4770;Richtung - Petrikirche;Erwachsene;2186;49;Dortmund
Westenhellweg (Ost);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;3171;Richtung - Hansastraße;Kinder;77;246;Dortmund
Westenhellweg (Ost);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;3171;Richtung - Ostenhellweg;Erwachsene;1493;246;Dortmund
Westenhellweg (Ost);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;3171;Richtung - Ostenhellweg;Kinder;84;246;Dortmund
Westenhellweg (West);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;3220;Richtung - Ostenhellweg;Erwachsene;1637;575;Dortmund
Westenhellweg (West);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;3220;Richtung - Westentor;Erwachsene;1560;575;Dortmund
Westenhellweg (West);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;3220;Richtung - Westentor;Kinder;15;575;Dortmund
Westenhellweg (Mitte);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;4770;Richtung - Petrikirche;Kinder;40;49;Dortmund
Westenhellweg (West);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;3220;Richtung - Ostenhellweg;Kinder;8;575;Dortmund
Westenhellweg (Ost);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;3171;Richtung - Hansastraße;Erwachsene;1517;246;Dortmund
Westenhellweg (Mitte);2026-07-27T14:00:00+00:00;16;Montag;1;31;3;Europe/Berlin;hour;4770;Richtung - Hansastraße;Kinder;50;49;Dortmund
Westenhellweg (Mitte);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;4807;Richtung - Hansastraße;Erwachsene;2299;49;Dortmund
Westenhellweg (Mitte);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;4807;Richtung - Hansastraße;Kinder;40;49;Dortmund
Westenhellweg (Ost);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;3092;Richtung - Hansastraße;Kinder;75;246;Dortmund
Westenhellweg (Ost);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;3092;Richtung - Ostenhellweg;Kinder;73;246;Dortmund
Westenhellweg (West);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;3140;Richtung - Westentor;Erwachsene;1636;575;Dortmund
Westenhellweg (West);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;3140;Richtung - Ostenhellweg;Kinder;18;575;Dortmund
Westenhellweg (West);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;3140;Richtung - Westentor;Kinder;12;575;Dortmund
Westenhellweg (Ost);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;3092;Richtung - Hansastraße;Erwachsene;1476;246;Dortmund
Westenhellweg (West);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;3140;Richtung - Ostenhellweg;Erwachsene;1474;575;Dortmund
Westenhellweg (Ost);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;3092;Richtung - Ostenhellweg;Erwachsene;1468;246;Dortmund
Westenhellweg (Mitte);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;4807;Richtung - Petrikirche;Erwachsene;2422;49;Dortmund
Westenhellweg (Mitte);2026-07-27T15:00:00+00:00;17;Montag;1;31;3;Europe/Berlin;hour;4807;Richtung - Petrikirche;Kinder;46;49;Dortmund
Westenhellweg (Mitte);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;4087;Richtung - Petrikirche;Erwachsene;1916;49;Dortmund
Westenhellweg (Ost);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;2696;Richtung - Ostenhellweg;Erwachsene;1332;246;Dortmund
Westenhellweg (West);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;2750;Richtung - Ostenhellweg;Kinder;20;575;Dortmund
Westenhellweg (West);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;2750;Richtung - Westentor;Erwachsene;1313;575;Dortmund
Westenhellweg (Mitte);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;4087;Richtung - Hansastraße;Kinder;39;49;Dortmund
Westenhellweg (Mitte);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;4087;Richtung - Petrikirche;Kinder;29;49;Dortmund
Westenhellweg (Ost);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;2696;Richtung - Hansastraße;Erwachsene;1258;246;Dortmund
Westenhellweg (Ost);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;2696;Richtung - Hansastraße;Kinder;42;246;Dortmund
Westenhellweg (Ost);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;2696;Richtung - Ostenhellweg;Kinder;64;246;Dortmund
Westenhellweg (West);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;2750;Richtung - Ostenhellweg;Erwachsene;1411;575;Dortmund
Westenhellweg (West);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;2750;Richtung - Westentor;Kinder;6;575;Dortmund
Westenhellweg (Mitte);2026-07-27T16:00:00+00:00;18;Montag;1;31;3;Europe/Berlin;hour;4087;Richtung - Hansastraße;Erwachsene;2103;49;Dortmund
Westenhellweg (Mitte);2026-07-27T17:00:00+00:00;19;Montag;1;31;3;Europe/Berlin;hour;3214;Richtung - Hansastraße;Kinder;32;49;Dortmund
Westenhellweg (Ost);2026-07-27T17:00:00+00:00;19;Montag;1;31;3;Europe/Berlin;hour;2246;Richtung - Ostenhellweg;Erwachsene;1306;246;Dortmund
Westenhellweg (Ost);2026-07-27T17:00:00+00:00;19;Montag;1;31;3;Europe/Berlin;hour;2246;Richtung - Ostenhellweg;Kinder;57;246;Dortmund
Westenhellweg (West);2026-07-27T17:00:00+00:00;19;Montag;1;31;3;Europe/Berlin;hour;2228;Richtung - Westentor;Kinder;11;575;Dortmund
Westenhellweg (Mitte);2026-07-27T17:00:00+00:00;19;Montag;1;31;3;Europe/Berlin;hour;3214;Richtung - Petrikirche;Erwachsene;1486;49;Dortmund
Westenhellweg (West);2026-07-27T17:00:00+00:00;19;Montag;1;31;3;Europe/Berlin;hour;2228;Richtung - Ostenhellweg;Erwachsene;1177;575;Dortmund
Westenhellweg (Ost);2026-07-27T17:00:00+00:00;19;Montag;1;31;3;Europe/Berlin;hour;2246;Richtung - Hansastraße;Kinder;34;246;Dortmund
Westenhellweg (West);2026-07-27T17:00:00+00:00;19;Montag;1;31;3;Europe/Berlin;hour;2228;Richtung - Ostenhellweg;Kinder;14;575;Dortmund
